InteractionID,CustomerID,CustomerName,CustomerEmail,CustomerAge,Country,City,Region,DateOpened,DateClosed,IssueType,Priority,Status,AssignedAgent,ResolutionTimeHours,CustomerSatisfaction,Channel,OrderID,OrderAmount,OrderStatus
785050,3660,Sylvia Wilson,lterrell@yahoo.com,62,United States Minor Outlying Islands,Cruzton,Michigan,2025-01-30,2025-04-06,Returns,Critical,Closed,Patrick Mason,14.51,Satisfied,In-Person,88279,377.55,Delivered
118909,9119,Raymond Wright,brandonwood@andrews-martin.net,23,Saudi Arabia,Laneshire,Washington,2025-05-23,2025-01-02,Shipping,Low,Pending,Dr. Karen Hall,7.73,Neutral,Phone,86672,625.52,Pending
833451,3094,Christopher Mooney,jameslopez@hotmail.com,34,United States Virgin Islands,Thomaston,Oregon,2025-05-01,2024-10-14,Technical,Medium,Closed,Julian Hamilton,29.64,Very Dissatisfied,Chatbot,81739,319.67,Returned
685053,6750,Jamie Gamble,kimberly16@williams.info,23,Benin,Anitaborough,Vermont,2025-05-12,2024-12-12,Billing,Medium,Escalated,Philip Villarreal,4.49,Neutral,Web,69969,627.63,Pending
247397,3386,Erica Jones,hughesann@gmail.com,70,Montenegro,Davidburgh,Virginia,2025-04-06,2024-07-19,Returns,Low,Open,Connor Lopez,5.73,Very Satisfied,Phone,53096,364.76,Delivered
803134,1377,Makayla Baker,stevenlopez@gmail.com,74,Spain,New Taylor,Utah,2025-03-03,2024-08-22,Billing,Medium,Closed,Anthony Jacobson,14.94,Satisfied,Phone,72027,479.86,Cancelled
159539,5117,Dustin Randolph,kevinnelson@hotmail.com,44,Jordan,Lake Kevinville,Tennessee,2024-08-22,2025-02-28,Billing,High,Closed,Timothy Obrien,8.86,Very Dissatisfied,Chatbot,54791,966.36,Delivered
365255,4066,Maureen Terry,stephen01@parsons.org,37,Liberia,Dixontown,Alabama,2024-08-28,2025-05-29,Billing,High,Closed,William Kelley,9.61,Very Satisfied,Web,94362,784.53,Delivered
135186,3473,Shawn Kennedy,pattersonmatthew@burke.com,57,Colombia,Codyhaven,Montana,2025-04-06,2025-06-03,Technical,High,Closed,Samuel Taylor,8.38,Very Dissatisfied,In-Person,85478,518.16,Returned
238099,7753,Lisa Maldonado,arichardson@simmons.com,55,El Salvador,New Maxwellstad,Kansas,2024-08-23,2025-04-07,Returns,High,Pending,Victor Graham,35.09,Very Satisfied,Phone,84472,393.23,Returned
268993,5102,Vicki Klein,goodtonya@warren.info,43,Colombia,Hernandezland,Alabama,2024-10-07,2024-11-09,Account,Low,Closed,Lisa Day,35.65,Neutral,In-Person,98602,630.83,Returned
279003,8247,Jennifer Stewart,qbailey@hotmail.com,54,Kiribati,Port Robert,South Carolina,2025-07-12,2024-09-05,Billing,Critical,Open,Michael Wolfe,18.72,Neutral,Chatbot,96921,185.23,Pending
200529,8701,Jacob Jacobson,wsmith@hamilton.com,33,China,East Johnburgh,Delaware,2025-04-28,2025-04-04,Billing,Medium,Escalated,Christopher Riggs,24.02,Dissatisfied,Chatbot,92128,123.42,Pending
575413,8609,David Davis,qharris@berry.com,39,Georgia,Berryport,Indiana,2025-03-05,2025-05-04,Technical,Critical,Closed,Brian Bernard,39.4,Satisfied,In-Person,61576,887.92,Cancelled
765925,4082,Tara Coleman,garciamary@gmail.com,36,Bosnia and Herzegovina,Port Teresahaven,Iowa,2025-01-16,2025-02-08,Shipping,High,Open,Martha Johnson,11.98,Very Satisfied,Phone,87441,491.46,Delivered
342907,7930,Phillip Allison,david38@yahoo.com,40,Panama,Sandraton,New Mexico,2025-04-15,2024-09-05,Technical,Medium,Pending,Chelsea Neal,5.09,Satisfied,Chatbot,64849,270.36,Cancelled
632948,8133,John Brooks,lmontes@gmail.com,47,Falkland Islands (Malvinas),Angelafort,Alabama,2025-07-08,2025-01-11,Technical,Medium,Pending,Leslie Powell,53.61,Dissatisfied,Email,65948,616.95,Returned
842489,5414,Mary Buckley,rachel76@yahoo.com,32,Albania,Kirbystad,North Dakota,2024-11-17,2025-07-03,Returns,Low,Escalated,Jacob Webster,10.44,Satisfied,Phone,96635,900.68,Cancelled
132926,4594,Victor Austin,robert89@hotmail.com,18,Macao,Douglasfort,South Dakota,2025-07-08,2024-09-11,Account,Medium,Escalated,Angela Hill,26.48,Neutral,Email,53030,713.46,Returned
358747,6787,Ryan Allen,fmyers@cantrell-noble.org,23,Poland,Coxview,California,2024-09-01,2024-10-13,Returns,Critical,Closed,Joseph Burton PhD,44.79,Neutral,Web,74799,982.76,Returned
343766,1514,Susan Flowers,schmidtcrystal@hotmail.com,41,San Marino,Kimberlyport,Mississippi,2025-01-28,2025-02-15,Returns,Low,Closed,David Gonzales,32.91,Very Dissatisfied,Web,83316,181.03,Delivered
848544,7466,Kendra Newman,diamondmyers@yahoo.com,51,Nigeria,West Patrick,Arkansas,2024-12-20,2025-01-11,Account,Low,Pending,Toni Simmons,13.05,Very Dissatisfied,Phone,86835,866.57,Pending
566299,1457,Danielle Hanna,jerry82@sellers.com,56,Aruba,South Deannaborough,Delaware,2025-01-27,2025-06-20,Shipping,Low,Pending,Matthew Douglas,52.94,Very Dissatisfied,Chatbot,94228,54.59,Cancelled
177120,7988,Katherine George,carol03@griffin.com,25,Indonesia,South Jessica,Colorado,2025-02-03,2024-08-03,Technical,Critical,Open,Shelley Wright,8.36,Very Satisfied,Email,54156,859.13,Pending
362962,5952,Alexis Hill,smithlaura@gmail.com,50,South Georgia and the South Sandwich Islands,South Donald,Nevada,2025-04-19,2024-10-21,Returns,High,Closed,Jamie Lopez,9.02,Neutral,Chatbot,94626,101.07,Cancelled
184336,1395,Amber Wolfe,ajames@cochran-fields.com,67,Iceland,Thompsonshire,Wyoming,2025-05-07,2025-05-09,Shipping,High,Closed,Bridget Guzman,2.1,Very Satisfied,Email,85412,243.21,Pending
719957,9975,David Williams,morganjennifer@adams.com,36,French Guiana,North Tamaraport,Kansas,2025-04-14,2025-01-29,Returns,Critical,Pending,Linda Bryant,80.82,Very Satisfied,Chatbot,90742,227.12,Delivered
339288,8819,Jacob Delgado,vedwards@hotmail.com,47,Fiji,Lake Tylermouth,Virginia,2025-07-03,2024-11-26,Returns,Medium,Open,Jason Edwards,6.84,Dissatisfied,In-Person,92700,518.06,Pending
754483,5287,Linda Hernandez,lauren25@yahoo.com,33,Lebanon,Lake Charlesport,Mississippi,2025-05-28,2024-10-07,Technical,High,Escalated,Kathryn Henry,9.84,Satisfied,Chatbot,74258,916.76,Delivered
930035,5432,Tammy Young,hcummings@gmail.com,63,Iran,Jimmyhaven,Alaska,2025-04-13,2025-04-24,Billing,Low,Escalated,James Gray,14.73,Satisfied,Email,60322,727.92,Delivered
939078,5048,Connie Turner,monroeaustin@black-farrell.biz,46,Guinea,Davisborough,Georgia,2024-08-29,2024-07-18,Technical,High,Escalated,Alan Wallace,11.43,Satisfied,Web,83269,369.83,Cancelled
754216,8640,Sandra Medina,latasha63@yahoo.com,38,Seychelles,Kramerberg,Arizona,2025-02-25,2024-10-25,Returns,Critical,Escalated,Amy Downs,9.21,Neutral,Email,56839,755.63,Pending
843962,8487,Kenneth Williams,katherine05@gmail.com,44,United States of America,Justinmouth,Arizona,2025-05-14,2024-12-16,Technical,Low,Closed,Devon Mitchell,3.56,Very Satisfied,Phone,94671,415.0,Cancelled
477308,6980,Kristin Cook,vthomas@moore.com,34,Malta,Ashleyton,Idaho,2024-11-04,2024-12-24,Returns,Critical,Closed,Matthew Adams,9.22,Neutral,Web,79132,181.88,Cancelled
369074,9551,Heather Vasquez,heatherleonard@hotmail.com,24,Saudi Arabia,Nelsonland,Rhode Island,2024-09-05,2025-04-30,Returns,Low,Closed,Laura Lang,6.38,Satisfied,In-Person,72265,106.44,Cancelled
817813,8564,Rebecca Lee,gweaver@hayes.net,56,Cuba,Hatfieldfort,Indiana,2025-03-23,2024-12-24,Account,Medium,Escalated,Cassandra Ballard,57.64,Dissatisfied,In-Person,51863,793.98,Cancelled
543565,5034,Sarah Lopez,harrisjames@gmail.com,42,Suriname,Gordonside,Indiana,2025-03-15,2024-09-11,Technical,Medium,Escalated,Jesse Anderson,11.45,Satisfied,In-Person,81781,486.13,Pending
392277,9760,Debra Mathis,howardjessica@barnett-torres.info,24,Finland,Thomasburgh,California,2025-03-01,2025-02-11,Returns,Low,Pending,Wesley Martin DVM,5.68,Very Satisfied,Email,83775,942.85,Returned
651750,3613,Scott Hancock,carlbeck@stephens.com,61,Cape Verde,Lewisborough,Hawaii,2024-10-02,2024-10-29,Shipping,Medium,Escalated,Courtney Ramsey,2.27,Neutral,In-Person,68510,349.79,Delivered
887142,8550,Meghan Fischer,mistymckenzie@yahoo.com,39,Kazakhstan,Rachaelport,West Virginia,2025-01-24,2024-11-15,Returns,High,Open,Gabriela Russell,27.9,Neutral,In-Person,64752,91.2,Returned
105059,5720,Frances Carrillo,joanne28@gmail.com,67,Poland,North Troyburgh,Maryland,2024-12-03,2024-12-24,Account,Medium,Open,Rachel Neal,16.77,Neutral,Web,88929,237.81,Returned
258456,6925,Kimberly Villarreal,anthonymartinez@yahoo.com,39,Falkland Islands (Malvinas),Lake Sarashire,Kentucky,2025-05-06,2025-07-06,Account,Critical,Open,Justin Ball,0.16,Very Satisfied,Web,77046,99.74,Delivered
137223,7878,Jerome Frazier,kramerbrian@freeman.com,59,Malta,East Lauramouth,New Hampshire,2025-06-24,2025-04-16,Account,High,Pending,Brianna Schmitt,0.49,Neutral,Web,89050,196.81,Cancelled
503442,2797,Richard Flynn,hevans@wood.com,54,New Caledonia,Nathanburgh,Missouri,2025-01-07,2025-03-01,Returns,Critical,Escalated,David Ellis,74.65,Neutral,Email,78321,646.44,Cancelled
528580,9280,James Macias,oroberts@white.com,59,Congo,East Jenniferville,Hawaii,2025-05-27,2025-06-29,Shipping,Low,Pending,Traci Evans,0.65,Dissatisfied,Phone,52682,270.65,Cancelled
268019,5025,Amanda Stokes,danielkemp@james-jones.org,58,Argentina,Port Ronald,Maine,2025-03-31,2025-05-19,Returns,Medium,Pending,Douglas Jacobs,7.45,Satisfied,Chatbot,61449,793.01,Cancelled
216575,7337,John Berger,davidjohnston@hotmail.com,37,Senegal,Wellsstad,Nevada,2025-03-05,2024-08-20,Billing,Medium,Pending,Angela Mendez,5.24,Very Dissatisfied,Web,95243,572.49,Pending
636956,2919,Natasha Smith,brianking@hotmail.com,22,Georgia,East Ashley,Pennsylvania,2025-07-05,2025-06-11,Shipping,High,Closed,Daniel Wolf,8.43,Neutral,Chatbot,94651,791.98,Delivered
858927,8088,Brian Hooper,bmorris@hotmail.com,72,Bulgaria,Burgessstad,Arkansas,2024-09-30,2024-12-14,Returns,Critical,Closed,Ashley Ashley,13.77,Dissatisfied,Phone,50522,293.45,Cancelled
192087,8560,Christopher Marquez,ynewton@yahoo.com,52,Chile,New Dustin,Kansas,2025-04-16,2025-01-02,Billing,Low,Escalated,Ashley Montoya,7.46,Neutral,In-Person,70291,380.74,Delivered
352565,9540,Michelle Patel,christophersmith@anderson.com,30,Panama,Jamestown,Maryland,2024-09-19,2024-09-16,Shipping,Critical,Pending,Austin Miller,15.77,Dissatisfied,Phone,66290,712.72,Delivered
206861,8448,Lindsay Johnson,johnny31@kim.com,33,Saint Vincent and the Grenadines,Shaunmouth,New Jersey,2025-02-27,2025-04-03,Account,Critical,Escalated,Carla Stevens,71.73,Very Dissatisfied,Chatbot,53192,89.29,Delivered
204619,2477,Adriana Chaney,austinsanchez@yahoo.com,65,Congo,Johnsonfurt,Oregon,2024-12-10,2025-05-07,Technical,Low,Open,Natalie Palmer,30.19,Very Satisfied,Phone,93736,616.07,Returned
120763,7398,Lori Young,huntmatthew@hotmail.com,70,Paraguay,Westmouth,Washington,2024-08-20,2024-11-05,Billing,Critical,Closed,Jessica Smith,12.72,Very Satisfied,Email,68244,968.3,Delivered
290589,8414,Heidi Andrews,johnsonjames@williams.com,57,Cuba,East Ryan,Hawaii,2024-08-05,2025-02-04,Account,High,Pending,Terri Andrade,28.32,Very Satisfied,Email,89843,611.47,Delivered
887045,6943,Michael Kirby,cherrydale@massey.com,39,Myanmar,South Coreyton,Louisiana,2024-10-05,2024-08-30,Shipping,Low,Closed,Vanessa Smith,43.06,Very Satisfied,Web,77933,403.14,Returned
342772,6714,Rhonda Hudson,campbelltammy@maynard.biz,19,Armenia,Elizabethhaven,Delaware,2025-07-16,2024-10-23,Shipping,Critical,Closed,Cody Price,25.82,Dissatisfied,Email,70905,199.71,Cancelled
210335,3712,Sandra Lopez,ldalton@gmail.com,69,Cote d'Ivoire,Ashleyhaven,Florida,2024-11-16,2024-12-11,Account,High,Closed,Mrs. Leah Avila,6.35,Very Dissatisfied,In-Person,75994,710.73,Cancelled
327911,3406,Robert Singh,mckinneyangel@nelson.com,63,Jersey,Richmondchester,Maryland,2025-05-28,2025-04-17,Technical,Medium,Pending,Lindsey Spencer,6.75,Very Dissatisfied,Web,79998,594.64,Pending
125627,4824,Monica Lambert,patricklara@gmail.com,46,South Georgia and the South Sandwich Islands,North Elizabeth,Maryland,2025-06-02,2025-05-06,Billing,High,Open,Robin Baker,1.91,Dissatisfied,Web,92353,152.25,Delivered
646031,3849,Courtney Schroeder,valerie65@allen.com,41,Taiwan,Port Kenneth,Alabama,2024-10-29,2024-10-20,Shipping,Critical,Closed,Elizabeth Gonzalez,49.4,Satisfied,Phone,92648,678.34,Pending
802010,7692,Crystal Brooks,louis72@adams-cordova.com,54,Malawi,Molinafort,Nevada,2024-08-14,2025-03-05,Technical,Low,Open,Katherine Oconnell,0.36,Neutral,Phone,52485,199.4,Returned
586961,8391,Nicholas Jones,tiffanyhenderson@gmail.com,71,Saint Martin,Jakeborough,California,2024-10-12,2025-04-02,Shipping,High,Escalated,Emily Hunter,7.66,Neutral,Web,61125,329.44,Pending
575904,9173,Thomas Mack,robinpark@vance.com,35,Bouvet Island (Bouvetoya),Anthonyview,Virginia,2025-04-07,2025-02-12,Returns,Medium,Open,Grace Lopez,19.28,Neutral,Web,70465,618.58,Pending
424771,3828,Christopher Smith,david24@phillips.biz,36,Holy See (Vatican City State),East Nathaniel,Washington,2025-03-05,2025-02-12,Billing,High,Escalated,Kara Whitehead,32.83,Satisfied,Chatbot,78825,56.64,Delivered
661547,7668,Stephen Miller,bryantgeorge@drake.com,46,Greenland,Allenbury,Massachusetts,2025-06-13,2024-09-09,Shipping,Low,Open,Cheryl Gonzales,10.65,Satisfied,Email,73334,367.82,Returned
772932,5324,Catherine Lang,kelleytony@miller.net,45,Tonga,Lake Robertshire,New York,2025-07-15,2024-08-07,Technical,Medium,Closed,Morgan Ware,0.67,Satisfied,Phone,76591,156.68,Returned
498461,6121,Michael Townsend,brendakemp@yahoo.com,69,Honduras,Thomastown,Connecticut,2025-02-21,2024-11-03,Technical,Critical,Closed,Danielle Reyes,12.38,Neutral,Email,63280,293.3,Pending
322769,7634,Daisy Simpson,ohall@gmail.com,60,Turkey,Woodmouth,California,2024-10-09,2024-08-22,Billing,Critical,Open,Kyle Barker,38.44,Very Dissatisfied,Web,64217,142.35,Delivered
817945,5901,Wesley Stevens,lawsondavid@lewis.com,56,Costa Rica,Millerton,Montana,2025-02-02,2024-09-27,Technical,Medium,Open,Frank Miller,13.99,Satisfied,Phone,59478,885.1,Cancelled
897468,5334,Erica Graham,carlos86@hotmail.com,28,Solomon Islands,East Christopher,Nebraska,2024-08-24,2025-05-03,Returns,High,Escalated,Kathleen Vasquez,13.59,Satisfied,Web,55519,521.07,Returned
320348,6137,Stacy Gallegos,gamblematthew@yahoo.com,44,Panama,Mcconnellchester,Delaware,2024-09-24,2024-11-13,Account,Medium,Escalated,Michael Mclean,14.02,Very Satisfied,Phone,97994,786.81,Pending
864339,1188,Wanda Smith,maria77@yahoo.com,63,Cocos (Keeling) Islands,New Paul,Arizona,2025-03-26,2025-01-31,Account,Medium,Escalated,Angel Wise,75.59,Very Satisfied,Phone,95749,536.12,Delivered
945235,7567,Brandon Monroe,cdiaz@yahoo.com,51,Jordan,West Robertchester,New Jersey,2024-12-05,2025-06-15,Shipping,Critical,Pending,Anne Zimmerman,31.22,Very Dissatisfied,Phone,96318,910.65,Delivered
554802,1659,Ricky Lee,hmckinney@hotmail.com,20,Samoa,Daltonfort,New Hampshire,2024-08-29,2024-10-02,Returns,Medium,Closed,Jeffrey Hunter,9.5,Dissatisfied,In-Person,78220,703.08,Pending
546272,4376,Frederick Barry,kenneth52@yahoo.com,56,Cocos (Keeling) Islands,North Jasonmouth,Washington,2025-01-20,2025-03-29,Billing,Medium,Closed,Randall Fleming,116.03,Very Satisfied,Phone,51138,989.05,Pending
636348,8450,Collin Casey,qtaylor@yahoo.com,50,Palestinian Territory,Ericshire,Alaska,2025-07-16,2025-03-30,Shipping,Critical,Closed,Angela Hardy,17.59,Satisfied,Phone,82753,520.98,Cancelled
122358,2660,Kevin Woods,amanda64@schultz.com,39,Malaysia,East Jamesberg,Nevada,2025-01-21,2025-03-05,Returns,Critical,Escalated,Timothy Roberts,6.14,Dissatisfied,Chatbot,67018,141.19,Pending
709302,2872,Kathleen Perez,ashleymills@hotmail.com,30,Cook Islands,Port Lauren,Kansas,2025-06-21,2024-08-29,Shipping,High,Open,Mary Robinson,26.62,Neutral,Chatbot,88069,633.38,Cancelled
720067,1175,Ryan Perez,rcohen@bush.net,37,Morocco,South Dennisport,Pennsylvania,2024-09-11,2025-04-04,Billing,Low,Open,Brenda Hickman,50.68,Satisfied,Chatbot,81844,945.96,Cancelled
153723,6938,Kenneth Gould,randerson@yahoo.com,71,Saint Lucia,Port Larry,Rhode Island,2025-05-28,2024-11-12,Technical,High,Closed,Jeffrey Erickson,58.49,Satisfied,Phone,69692,982.06,Pending
538321,6284,Frank Peterson,brooke36@yahoo.com,36,Martinique,Rhondafort,Iowa,2024-08-21,2025-06-20,Account,Critical,Escalated,Mark Romero,5.94,Neutral,Web,76245,601.74,Cancelled
650570,6190,Thomas Lane,delgadodaniel@sheppard.com,26,Gibraltar,Port Curtis,Kentucky,2025-01-07,2024-10-20,Billing,Medium,Closed,Rose Baker,0.27,Neutral,Chatbot,71350,479.87,Cancelled
709580,7652,Emily Peterson,iadams@hotmail.com,29,United States Minor Outlying Islands,West Phyllis,Massachusetts,2024-09-28,2025-06-10,Returns,Critical,Escalated,Emma Johnston,14.88,Satisfied,Phone,51496,667.83,Cancelled
290028,3926,Robert Barrera,judith61@gmail.com,59,Bangladesh,Woodardton,Michigan,2024-09-22,2024-12-30,Technical,High,Open,Manuel Acevedo,1.69,Neutral,Chatbot,78911,248.58,Pending
198342,6335,Claudia Peck,daniellemoss@bell.net,41,Luxembourg,Port Anthony,Texas,2024-11-10,2024-09-25,Shipping,Medium,Escalated,Angela Campbell,31.88,Satisfied,Chatbot,86252,279.97,Returned
795512,2318,Gabriel Kennedy,sleach@gmail.com,45,Sudan,South Meaganfort,Massachusetts,2024-07-17,2025-02-28,Shipping,Medium,Open,Andrew Stewart,6.11,Very Satisfied,In-Person,80499,205.85,Returned
941644,9632,Jose Arroyo,justin36@lewis-wilson.org,69,Norfolk Island,Anthonybury,Ohio,2025-06-28,2024-09-01,Account,Medium,Open,Jill Steele,37.62,Dissatisfied,Chatbot,90298,416.06,Returned
603109,8867,Walter Ortiz,wrightmichael@hotmail.com,34,Barbados,Michaelhaven,Montana,2025-01-10,2025-06-07,Shipping,High,Escalated,Emily Weeks,19.57,Very Satisfied,Web,77043,141.47,Cancelled
483971,7591,Joshua Davis,brittanywillis@hotmail.com,22,Armenia,Nicholebury,Georgia,2025-07-13,2024-08-25,Technical,Low,Closed,Paul Perkins,23.63,Satisfied,Phone,76842,731.57,Returned
120429,4856,Philip Evans,steven68@hotmail.com,65,Kuwait,Gregmouth,West Virginia,2025-04-02,2024-11-15,Technical,Medium,Pending,Jasmine Wilson,8.03,Neutral,In-Person,76762,281.7,Cancelled
644430,8285,Diane Goodwin,williamsryan@gmail.com,30,Haiti,Jonesshire,Oregon,2025-03-13,2025-01-12,Billing,Low,Open,John Taylor,17.82,Very Satisfied,Phone,94618,246.56,Cancelled
224351,2547,Laura Murray,callahanamy@hotmail.com,72,Togo,Ryanstad,Louisiana,2025-07-16,2025-06-19,Billing,Critical,Open,Kelly Marsh,3.28,Dissatisfied,In-Person,77677,94.76,Pending
740166,1302,Brian Hunt,ivanward@hotmail.com,52,Iraq,Lake Heather,Oklahoma,2024-07-20,2025-05-11,Technical,Critical,Open,Sally Odonnell,52.73,Very Satisfied,Web,95524,963.15,Pending
484285,6645,Ryan Wilson,patriciadawson@curtis.com,41,Dominica,New Nathan,Wisconsin,2024-11-22,2025-04-28,Technical,Low,Escalated,Whitney Boone,50.89,Very Satisfied,Phone,95022,253.99,Returned
403647,1497,George Kelley,richardgraves@gmail.com,59,Bhutan,Jacksonberg,Mississippi,2025-01-26,2025-01-20,Returns,Low,Escalated,Brenda Newman,4.93,Neutral,In-Person,94158,788.33,Cancelled
823931,5964,Lynn Scott,qgreen@gmail.com,37,Cambodia,Clarkefort,Alabama,2025-02-26,2024-09-10,Shipping,Critical,Closed,James Richardson,3.6,Very Dissatisfied,In-Person,76725,166.61,Pending
490307,9084,Maurice Wilson,vharris@yahoo.com,51,Tokelau,Smithfort,Maine,2024-09-26,2024-12-09,Technical,Low,Open,Aaron Wallace,82.34,Satisfied,Email,91274,559.57,Returned
423249,3293,Lori Orr,beckkristopher@gmail.com,49,Mauritania,North Christina,Georgia,2025-07-16,2024-09-25,Technical,Low,Closed,Angela Fields,11.84,Neutral,Web,76436,144.6,Cancelled
119980,1839,Joe Bowman,taylor17@gmail.com,35,Malta,West Stephenburgh,Washington,2025-06-10,2024-09-21,Account,High,Open,Suzanne Richards,14.13,Very Satisfied,Email,83044,797.47,Returned
818600,1154,Samuel Wheeler,vbullock@yahoo.com,43,Germany,West Reginaborough,Kansas,2025-01-23,2025-05-29,Technical,High,Pending,Mary Sanchez,25.0,Very Satisfied,Chatbot,68076,690.58,Cancelled
532279,6403,Andrea Campbell,ismith@hotmail.com,27,Costa Rica,Dwayneton,Pennsylvania,2024-11-02,2025-02-14,Billing,High,Closed,Michael King,14.28,Satisfied,Chatbot,56026,641.35,Pending
206075,7648,Gabriel Reyes,hicksmatthew@yahoo.com,18,Bahrain,Joshuahaven,California,2024-09-16,2024-10-21,Technical,High,Escalated,Jonathan Hancock,14.47,Very Dissatisfied,Chatbot,55896,690.7,Delivered
210117,8838,Julie Hart,russellandrew@fletcher-page.com,26,Martinique,Port Mindyport,Maine,2025-06-26,2025-05-03,Technical,Critical,Open,Amanda Jones,27.44,Neutral,Email,65642,187.46,Delivered
420782,1081,Jason Jones,darrenholland@carr-berger.biz,66,Tonga,Marvinfurt,Nevada,2024-08-31,2024-07-21,Technical,Low,Open,Kristina Rogers,27.82,Very Dissatisfied,Phone,73097,944.92,Cancelled
308028,8899,Katelyn Harris,wholloway@hansen.net,28,Russian Federation,Tiffanyfurt,Hawaii,2025-06-02,2025-03-24,Returns,Critical,Escalated,Larry Walker,81.87,Dissatisfied,Web,64977,151.23,Returned
981445,4335,Alicia Stephenson,william05@martinez.biz,26,Tuvalu,Rayshire,Hawaii,2025-07-13,2025-06-14,Technical,High,Open,Jason Green,3.64,Very Satisfied,In-Person,97952,60.6,Pending
913000,4652,Sara Porter,yolanda81@daniels-gibbs.com,55,Greenland,New Anthonymouth,New Jersey,2025-04-28,2024-09-06,Technical,Medium,Escalated,Veronica Herrera,19.25,Very Satisfied,Chatbot,72691,758.84,Delivered
805242,6367,John Robinson,garciamarcus@yahoo.com,53,Bhutan,Garciashire,New Mexico,2025-06-28,2025-02-03,Shipping,Low,Pending,Lynn Reeves,19.39,Neutral,In-Person,62924,988.25,Cancelled
965488,3718,Alexandra Watts,kentjohn@barnett.com,71,Guam,Port Donald,Hawaii,2024-07-24,2025-03-14,Returns,High,Pending,Michael Moore,0.23,Very Dissatisfied,Chatbot,74542,738.8,Pending
116485,6471,Kristina Bell,teresa45@reyes-brady.com,58,Niger,South Cindy,Kentucky,2025-04-23,2024-11-14,Returns,Critical,Closed,Christine Gonzalez,4.91,Dissatisfied,In-Person,96599,816.73,Delivered
951507,5967,Jennifer Levy,qhill@graham-martinez.com,64,Angola,East Heather,Florida,2025-05-05,2025-04-21,Shipping,High,Pending,Mr. Curtis Barnett DVM,9.99,Satisfied,In-Person,73011,491.17,Delivered
573351,7411,Jessica Ballard,carlyreid@yahoo.com,53,Russian Federation,South Ambermouth,Massachusetts,2024-12-13,2025-03-18,Technical,Low,Closed,Brittney Fischer,9.01,Very Dissatisfied,In-Person,99527,654.52,Delivered
162904,8958,Timothy Barnett,markclark@yahoo.com,32,Portugal,Port Robertview,Oregon,2024-11-22,2024-09-06,Shipping,Medium,Pending,Dillon Mccarthy,30.41,Very Dissatisfied,Web,55135,966.75,Delivered
530623,8624,Marvin James,don80@brown-booth.net,33,Spain,Garciamouth,Connecticut,2025-06-16,2024-10-21,Account,Critical,Escalated,Frank Fowler,11.44,Dissatisfied,Email,71252,930.31,Returned
768252,5577,Audrey Cooper,vwatson@english.com,72,Malawi,East Tracy,Indiana,2025-05-01,2024-12-25,Technical,Critical,Pending,John Hernandez,2.96,Neutral,Web,73948,900.39,Returned
609464,2407,Laura Romero,deborahstrong@hotmail.com,67,Cote d'Ivoire,North Jaredchester,Ohio,2025-03-22,2025-04-25,Shipping,High,Open,Bryan Bush,0.17,Neutral,Email,65953,218.39,Pending
585847,9252,Audrey Taylor,raymondbrown@yahoo.com,62,Colombia,South Melissaland,Alabama,2024-12-21,2024-12-09,Technical,Critical,Escalated,Deborah Nguyen,45.38,Dissatisfied,Web,56916,306.06,Pending
318362,4499,Henry Harrison,osuarez@coleman-smith.biz,24,Brazil,North David,Missouri,2024-09-06,2024-12-09,Returns,High,Closed,James Williams,1.04,Dissatisfied,Email,58060,303.02,Cancelled
717343,7012,Angela Roberts,michelle92@simmons-bennett.info,51,Hong Kong,North Michaelshire,West Virginia,2024-08-01,2025-05-14,Billing,Medium,Open,Derrick Munoz,4.62,Neutral,In-Person,71676,422.44,Pending
743360,4960,Nicole Mccoy,megan90@wright.com,52,Tanzania,Lake David,Massachusetts,2024-09-11,2025-07-07,Billing,Medium,Escalated,Brian James,0.43,Neutral,Chatbot,95924,92.15,Returned
177373,6925,Matthew Davis,charles76@yahoo.com,49,Madagascar,New Amandaland,Kansas,2024-12-20,2024-12-21,Technical,Low,Pending,Mitchell Tanner,123.98,Satisfied,Email,82433,480.4,Cancelled
105587,7091,David Zhang,mark17@graham-lopez.com,67,Central African Republic,Michealshire,Oklahoma,2025-05-30,2024-12-20,Account,Medium,Closed,Mr. Thomas Cervantes,10.14,Satisfied,Email,88947,606.73,Delivered
398172,3968,Eric Garcia,zmunoz@davis-stewart.net,47,Switzerland,Taylorstad,North Carolina,2025-04-09,2025-01-18,Returns,Medium,Pending,Taylor Pope,23.28,Dissatisfied,Chatbot,54946,942.16,Pending
125314,4967,Richard Cooper,bryantdaniel@cisneros.info,52,Guam,New Aaron,New York,2025-06-27,2025-01-28,Billing,Medium,Escalated,Tracy Smith,16.39,Neutral,Chatbot,52473,552.02,Returned
491016,9832,Brian Moore,gmadden@hotmail.com,72,Kenya,Williamport,Idaho,2025-07-04,2025-05-17,Returns,Low,Closed,Tony Fischer,39.77,Very Satisfied,Email,69657,624.38,Pending
420676,4685,Ronnie Sweeney,welchdiana@diaz-ford.com,72,Ecuador,Port Kathryn,South Carolina,2025-01-05,2024-12-24,Account,Low,Escalated,Marcus Howard,21.91,Dissatisfied,Email,82853,496.12,Returned
858712,4432,Kenneth Myers,zmcdowell@butler-carter.com,51,Cote d'Ivoire,Chambersbury,South Dakota,2024-12-24,2025-06-28,Technical,Low,Closed,Kara Moore,57.47,Dissatisfied,Phone,57936,515.25,Returned
