InteractionID,CustomerID,CustomerName,CustomerEmail,CustomerAge,Country,City,Region,DateOpened,DateClosed,IssueType,Priority,Status,AssignedAgent,ResolutionTimeHours,CustomerSatisfaction,Channel,OrderID,OrderAmount,OrderStatus
121829,9315,Linda Woods,brian55@barnett.com,36,Timor-Leste,South Franklinview,New Jersey,2024-11-21,2024-08-05,Returns,High,Open,Summer Cline,23.22,Very Dissatisfied,In-Person,60981,938.09,Cancelled
336321,3749,Elizabeth Brown,arnoldjoshua@sanchez-ramirez.info,49,Mauritania,Port Chelseaside,South Carolina,2025-03-10,2024-09-07,Technical,Low,Pending,Sarah Riley,22.92,Neutral,Phone,91345,905.78,Returned
118732,1476,William Orozco,perezoscar@gmail.com,46,Zimbabwe,Port Brendaview,South Carolina,2025-06-28,2024-12-19,Shipping,Critical,Escalated,Xavier Neal,28.99,Very Satisfied,Phone,50855,492.13,Returned
516615,3430,Deanna Combs,dhamilton@hotmail.com,48,Kiribati,Nicolemouth,Connecticut,2025-04-29,2025-06-22,Billing,Low,Closed,Brandon Baker,104.57,Neutral,Web,83503,246.15,Pending
253576,5098,Kimberly Turner,mjames@anderson.com,28,Finland,Sheilaview,South Dakota,2025-06-12,2024-10-24,Account,Medium,Pending,William Oneill,19.83,Very Dissatisfied,Phone,82676,586.2,Delivered
137042,4623,Zachary Lutz,kingtammy@yahoo.com,26,Malaysia,West Sandra,Wisconsin,2025-04-18,2025-02-03,Technical,High,Escalated,Ashley Miller,47.96,Satisfied,In-Person,59097,343.3,Returned
853753,3185,Jill Blair,beardjonathan@yahoo.com,63,Maldives,Sandersborough,Illinois,2024-11-21,2024-11-17,Account,Critical,Pending,Angela Rodriguez,13.02,Very Dissatisfied,Web,87023,668.06,Pending
268010,2847,Kimberly Martinez,kimberly10@yahoo.com,53,Montserrat,Jasminland,Kentucky,2024-12-19,2024-12-01,Technical,Low,Escalated,Mrs. Amanda Moore,25.5,Neutral,Email,50404,539.35,Delivered
567317,4024,Kimberly Hammond,yeseniacarey@yahoo.com,50,Bahrain,Parrishtown,Virginia,2025-02-28,2024-07-19,Billing,High,Open,Bruce Banks,62.25,Satisfied,Phone,58851,851.02,Returned
838832,7735,Amy Murray,youngjennifer@gmail.com,26,Cameroon,Douglasland,New Jersey,2025-06-29,2024-11-18,Account,Medium,Pending,Sheena Golden,26.19,Neutral,Email,86190,175.15,Cancelled
630903,1820,Derek Nixon,benjaminstephanie@lee.com,38,Togo,Hillhaven,Kentucky,2025-05-04,2024-10-11,Technical,Critical,Pending,Jessica King,8.67,Very Satisfied,Web,50494,288.46,Cancelled
811118,2625,Krystal Rodriguez,vibarra@bowen.info,31,Ghana,Jamiemouth,Ohio,2024-12-14,2025-03-16,Account,Medium,Pending,April Hernandez,23.22,Neutral,Email,87304,617.65,Delivered
547390,9940,Lisa Walsh,bautistalaurie@gill.biz,68,Serbia,Lake Valerie,Arkansas,2024-10-17,2025-04-18,Returns,Critical,Open,John Willis,10.39,Very Dissatisfied,Web,56458,643.95,Returned
671161,5353,Tanya West,terri42@carter.com,33,Gambia,Smithport,Louisiana,2024-09-25,2024-07-23,Billing,Low,Closed,Wanda Castro,9.34,Very Dissatisfied,In-Person,92191,441.96,Cancelled
972672,2752,Kendra Chapman,fitzgeraldnicholas@spears-bell.org,59,Senegal,Kristineton,Kansas,2025-02-28,2025-02-14,Returns,High,Escalated,Angela Gray,22.61,Dissatisfied,In-Person,91129,905.56,Delivered
331315,4347,Chelsea Brown,warrenchristopher@yahoo.com,18,Greenland,South Joshua,Arizona,2024-07-29,2025-05-10,Billing,High,Escalated,Jason Maynard,4.19,Very Dissatisfied,Web,70794,819.76,Pending
761412,5287,Andrew Peters,amber48@yahoo.com,62,Brunei Darussalam,Bellchester,Delaware,2025-01-09,2025-04-29,Shipping,Low,Pending,William Thomas,16.01,Dissatisfied,In-Person,62456,563.81,Cancelled
936565,2094,Richard Martin,garrett81@hotmail.com,37,Suriname,Abigailtown,Alabama,2024-07-21,2025-03-20,Billing,Low,Pending,Dr. Melanie Peters MD,69.89,Very Dissatisfied,Email,68579,434.78,Cancelled
828813,9624,Sean Davis,hollyhamilton@gordon-pitts.com,42,Algeria,Jacobtown,Vermont,2025-03-02,2024-07-22,Account,Medium,Closed,Stephen Solis,11.62,Very Satisfied,Chatbot,68760,427.32,Cancelled
641693,2286,Michael Hart,dwest@hotmail.com,67,Thailand,East Desireefort,Utah,2024-11-30,2025-07-14,Account,Critical,Escalated,Jacob Nelson,5.03,Dissatisfied,Web,50907,158.29,Cancelled
572745,2192,Chad Lane,raydavid@hotmail.com,60,Suriname,West Joshuamouth,Texas,2025-03-25,2025-02-27,Returns,Low,Closed,Amanda Chavez,15.18,Very Dissatisfied,Chatbot,91546,940.38,Returned
334037,4561,Scott Baker,rodriguezmichael@bates-roberts.com,38,Cyprus,North Briannaville,New Mexico,2024-08-04,2025-03-19,Account,High,Closed,Brandy Rivers,44.12,Dissatisfied,In-Person,94387,272.81,Delivered
649344,3840,Alison Carr,lindseyburns@kelley-gomez.com,62,Malaysia,West Charles,Wisconsin,2025-03-27,2025-05-28,Account,Low,Closed,Jessica Lang,44.39,Very Dissatisfied,Web,95760,195.18,Cancelled
780008,9380,John Kim,tylerparks@sullivan.com,33,French Southern Territories,New Catherine,North Dakota,2025-06-24,2025-02-13,Technical,Low,Open,Patricia Porter,42.22,Very Dissatisfied,Chatbot,84586,534.52,Pending
132191,8079,Cathy Saunders,alex97@mendez.com,48,Uruguay,Stephanieshire,Wyoming,2025-07-03,2025-07-01,Billing,High,Open,Barbara Wood,0.28,Satisfied,Web,55175,482.29,Returned
514080,1357,Mark Colon,angelasullivan@abbott.com,45,Mayotte,East Jeffreyberg,Nevada,2025-06-19,2024-08-07,Account,Low,Escalated,Caroline Nelson,7.46,Dissatisfied,Chatbot,67839,120.33,Returned
807686,7031,Samuel Kelly,mclaughlinerin@yahoo.com,32,Saint Kitts and Nevis,East Williambury,West Virginia,2024-08-11,2024-09-08,Returns,Critical,Escalated,Derrick Jones,215.84,Dissatisfied,Email,64317,596.79,Pending
703818,8973,Thomas Mooney,johnsonjanet@gmail.com,69,Zimbabwe,East Thomas,Idaho,2025-02-28,2025-06-27,Account,Medium,Closed,Jessica Jones,3.06,Neutral,In-Person,57576,713.61,Returned
942410,5648,Crystal Dunlap,katie08@gmail.com,37,Colombia,Bradfordhaven,Mississippi,2024-07-22,2025-07-07,Shipping,Low,Escalated,Allison Martin,16.16,Dissatisfied,Chatbot,55151,516.02,Returned
436850,4603,Sean Morris,christinacampbell@wolf.com,44,Trinidad and Tobago,West Jennifertown,Connecticut,2025-01-04,2024-12-20,Technical,Low,Open,Benjamin Walker,37.46,Very Dissatisfied,Email,81556,119.25,Delivered
791875,4283,David Vazquez,mendozakathleen@macdonald-wilson.com,61,Togo,Lake Kathy,Kentucky,2025-06-17,2024-11-06,Account,Critical,Escalated,Matthew Montgomery,3.13,Neutral,Phone,52383,220.68,Cancelled
761596,9087,Kelly Rodriguez,lindaperez@hotmail.com,40,Benin,West Alexandra,Nevada,2025-02-28,2025-04-25,Returns,Critical,Open,Kenneth Conner,26.06,Very Dissatisfied,Email,73889,160.14,Delivered
547007,4853,Stephanie Harrington,ashley09@gmail.com,25,Botswana,Port Gabrielleville,Wyoming,2025-03-19,2025-02-21,Account,Low,Escalated,Jake Sloan,16.07,Dissatisfied,Web,70265,604.29,Delivered
161640,7970,Erik Frank,alexispayne@yahoo.com,53,Marshall Islands,Lake Dylanfurt,Kansas,2025-01-02,2024-07-28,Shipping,Low,Open,Susan Sanchez,5.18,Very Satisfied,Phone,64476,130.83,Cancelled
873273,8408,Whitney Villanueva,colleendowns@hotmail.com,71,Tokelau,Marieview,Iowa,2025-05-10,2025-04-17,Returns,Low,Closed,Terrence Ramos,50.61,Very Satisfied,Phone,82179,414.85,Delivered
413111,7015,Melissa James,barbara85@gallagher.com,65,Sao Tome and Principe,North Virginiaport,Michigan,2025-06-01,2024-09-05,Technical,Medium,Open,Matthew Mathis,4.81,Very Satisfied,In-Person,98155,189.8,Delivered
231788,9920,Randy Bryant,sheltoncorey@gmail.com,64,Samoa,Port Jennifermouth,Iowa,2025-04-30,2025-01-18,Account,Medium,Escalated,Michelle Burns,24.46,Very Satisfied,Chatbot,98876,440.91,Returned
322436,4093,Bonnie Vincent,benjaminbauer@hotmail.com,69,Mexico,South Ericburgh,North Dakota,2024-07-29,2025-02-19,Billing,Medium,Escalated,Ronald Williamson,32.41,Neutral,Chatbot,97787,644.01,Delivered
149744,8899,Stacey Haynes,jeffrey96@valenzuela-powers.biz,52,Senegal,Thomasmouth,North Dakota,2025-05-08,2025-02-20,Shipping,Low,Pending,Robert Murray,19.85,Neutral,In-Person,59772,391.56,Cancelled
421269,2191,Jose Garcia,helen15@gmail.com,54,Mongolia,West Darius,Massachusetts,2024-12-19,2025-04-14,Account,Critical,Closed,Jessica Robinson,23.79,Satisfied,In-Person,91738,901.19,Returned
174162,5203,Kenneth Thompson,uowens@gmail.com,54,Netherlands,Lake Melissaton,Tennessee,2025-05-15,2024-08-21,Technical,Medium,Open,Jennifer Gonzalez,3.04,Satisfied,Chatbot,89441,446.61,Cancelled
180159,7673,Mason Larson,mwoodard@gmail.com,50,Korea,New Michael,Kansas,2024-12-08,2025-01-21,Billing,Low,Closed,Melissa Collins,8.84,Very Dissatisfied,Web,89644,936.97,Cancelled
425439,4299,Jessica Spencer,elizabethwhite@donaldson.org,37,Romania,Millermouth,Wisconsin,2025-01-05,2024-10-19,Billing,Low,Pending,Sheila Scott,21.22,Satisfied,Chatbot,79358,829.43,Delivered
412349,1135,Paul Garrett,leemelissa@bowers.biz,21,Central African Republic,Sheliastad,South Carolina,2025-04-10,2025-07-01,Billing,Medium,Escalated,Lynn Zimmerman,12.08,Dissatisfied,Chatbot,53866,160.81,Returned
879974,9716,Brenda Martinez,nmartinez@robinson.biz,42,Italy,North Josephberg,Oklahoma,2024-09-07,2024-09-05,Returns,Low,Open,Tyler Cobb,26.17,Neutral,Web,66828,148.77,Returned
265892,7237,Luis Little,rrivera@gmail.com,37,China,Adamsside,South Carolina,2024-09-18,2025-05-21,Returns,Medium,Pending,Summer Chen,45.85,Satisfied,Chatbot,98964,176.17,Returned
536388,9426,Devon Larson,jamesmichael@gmail.com,55,Costa Rica,East Matthewbury,Connecticut,2025-06-13,2025-02-09,Account,High,Escalated,Allen Valentine,5.06,Very Dissatisfied,Chatbot,53362,656.54,Returned
692383,8980,Ronald Rodriguez,gonzalezmichael@gmail.com,48,Georgia,Walshshire,Vermont,2025-05-13,2025-02-22,Billing,Low,Closed,Shannon Middleton,56.06,Very Dissatisfied,Chatbot,92796,700.36,Returned
364616,2251,Brittany Klein,ronaldwood@obrien.com,56,United States of America,East Jonathanside,Idaho,2025-01-24,2025-03-26,Account,High,Closed,Vanessa Kaiser,11.6,Very Dissatisfied,Phone,55794,800.51,Pending
236725,7614,Terri Barrera,kimjones@bush-parsons.com,65,Cuba,Suttonbury,Illinois,2025-03-10,2025-01-07,Technical,Critical,Pending,Sue Larsen,68.81,Very Satisfied,In-Person,96458,565.21,Returned
108892,9356,Matthew Lozano,castanedaanne@gmail.com,57,Northern Mariana Islands,East Janetchester,North Dakota,2024-09-25,2025-06-19,Account,High,Escalated,Jennifer Baker,23.06,Dissatisfied,Chatbot,70083,691.59,Cancelled
687954,7972,Jordan Christensen,zachary41@yahoo.com,23,Nepal,Morganton,Mississippi,2024-12-16,2024-10-02,Shipping,Low,Closed,Thomas Caldwell,37.47,Satisfied,In-Person,80450,702.41,Cancelled
991841,1657,Robert Russell,johnsmith@gmail.com,33,Guadeloupe,North Aaronfurt,New Hampshire,2025-03-29,2025-03-25,Account,Critical,Open,Jessica Reilly,17.36,Very Satisfied,Phone,94789,371.32,Delivered
139758,6764,Alyssa Aguilar,markharper@price.biz,67,Reunion,West Jamesland,Louisiana,2024-09-22,2024-10-07,Account,Critical,Open,James Sims,18.18,Very Satisfied,Email,86248,667.99,Pending
719272,8511,Ralph Waller,gkim@yahoo.com,41,Kyrgyz Republic,Jensenberg,Wisconsin,2024-08-15,2025-02-06,Billing,Medium,Open,Mr. Ronald Ryan,9.53,Very Satisfied,Web,60499,433.89,Pending
959217,1104,Ryan Hall Jr.,stacysoto@hensley.com,50,Senegal,Lake Elizabeth,Alaska,2024-11-22,2025-02-08,Billing,Low,Open,Larry Sanford,3.32,Neutral,Chatbot,98843,658.16,Returned
328160,4109,Jennifer Miller,donnamiller@hotmail.com,60,Lao People's Democratic Republic,North Michelleside,Texas,2025-05-20,2025-05-10,Technical,Medium,Pending,Joan Edwards,11.62,Satisfied,Email,74652,937.89,Cancelled
697982,5904,Stephanie Miller,lmoore@hayden.biz,28,Bangladesh,Michaelfort,New Mexico,2024-09-30,2024-09-28,Returns,Critical,Open,Thomas Reyes,5.81,Neutral,Phone,74856,458.47,Pending
583238,1090,Hannah Williams,ssaunders@perry.com,20,Guernsey,Kaitlyntown,Alabama,2024-09-18,2024-11-03,Shipping,Low,Pending,Paul Miller,0.8,Neutral,Phone,96953,530.86,Cancelled
279848,9860,Andrew Parker,michelle80@carter.com,42,Ethiopia,Johnsontown,Alaska,2024-09-14,2024-11-14,Shipping,Critical,Closed,Brian Myers,7.71,Very Satisfied,Chatbot,50534,365.46,Returned
968129,2966,Joshua Oliver,xwilliams@wilson-craig.com,52,Palau,New Jeanetteton,Wisconsin,2024-12-09,2025-01-27,Technical,Low,Closed,Lindsey Cameron,4.78,Satisfied,In-Person,59034,599.78,Delivered
917907,5958,Savannah Jackson,dtaylor@price.com,48,Puerto Rico,Johnshire,South Carolina,2025-01-04,2025-04-06,Account,Low,Pending,Brian Cross,50.01,Dissatisfied,Phone,72402,870.25,Cancelled
838221,9396,Sherri Wright,shelly02@stein.com,35,Cayman Islands,South Amyhaven,Minnesota,2024-09-24,2024-12-03,Shipping,Low,Closed,Stacy Davis,2.03,Very Dissatisfied,Chatbot,58150,319.47,Cancelled
753223,6170,Virginia Walters,andrewfuller@salazar-ward.com,22,Bermuda,Jenniferside,Idaho,2025-02-03,2024-08-22,Account,Low,Escalated,Krystal Armstrong,4.88,Neutral,Email,66611,842.67,Cancelled
633592,9896,Emily Riddle,amanda50@yahoo.com,18,Saudi Arabia,North Jennifer,Minnesota,2024-09-29,2024-08-05,Returns,Low,Pending,Jenna Tucker,29.22,Neutral,Email,61548,543.5,Cancelled
139241,5628,Erica Turner,christophersmith@gmail.com,70,Greenland,Rodriguezhaven,Delaware,2025-01-24,2025-01-30,Returns,Low,Escalated,Tiffany Norris,60.39,Very Satisfied,Phone,60326,264.77,Delivered
496329,9611,John Marks,lopezchristy@yahoo.com,32,Congo,Lake Lindahaven,Maryland,2025-01-08,2025-03-23,Shipping,High,Escalated,Meredith Henderson,6.95,Dissatisfied,Phone,61276,448.47,Delivered
310142,7740,Brittany Allen,zachary07@williams.com,35,Seychelles,Woodtown,Illinois,2024-11-05,2024-11-09,Account,Medium,Pending,Derek Roberts,0.52,Dissatisfied,Phone,54220,208.64,Returned
463783,9880,David Harris,rogersrenee@hotmail.com,57,Germany,West Scott,Texas,2024-09-08,2024-12-18,Technical,Medium,Open,Karen Roberts,77.56,Very Satisfied,Chatbot,97587,916.77,Returned
203835,9484,Juan Rocha,orozcorobin@yahoo.com,53,Estonia,Port Davidfurt,Kentucky,2024-12-27,2025-02-14,Shipping,High,Pending,Angelica Blake,27.51,Neutral,In-Person,78367,105.05,Delivered
315756,7689,Lisa Stewart,alexandergriffin@carr.com,35,India,Pricemouth,South Dakota,2025-06-17,2024-12-27,Billing,Critical,Open,Hannah Gonzalez,8.93,Very Dissatisfied,In-Person,98324,623.8,Delivered
701235,6042,Christine Johnson,jenniferpearson@murray.com,46,Guadeloupe,New Patriciaville,Nebraska,2024-10-19,2025-04-23,Returns,High,Open,Christopher Williams,15.34,Very Dissatisfied,Phone,54941,148.75,Cancelled
806900,8414,Richard Haynes,schmidtwilliam@haas.org,40,Costa Rica,Anthonyberg,Alabama,2025-01-18,2025-03-11,Shipping,High,Open,Andrea Smith,21.95,Very Satisfied,Email,84278,347.8,Returned
553981,5946,Daniel Walsh,freemanmatthew@hotmail.com,56,Montenegro,New Mariamouth,North Carolina,2024-12-12,2024-07-31,Billing,Medium,Pending,Jason Moreno,11.24,Very Satisfied,In-Person,80981,185.79,Pending
720137,3145,Rebecca Griffin,christopherstrong@martin.com,59,Mali,East Nicholasside,California,2024-09-05,2025-03-09,Account,High,Pending,John Wilson,49.81,Satisfied,Chatbot,93612,524.53,Cancelled
303548,9295,Benjamin Hall,davidmcgee@mullins-rowe.com,28,Hungary,Lyonsport,Alaska,2024-12-10,2024-12-13,Account,High,Escalated,Glenda Chavez,31.09,Very Dissatisfied,Email,70577,654.29,Pending
616267,8277,Michelle Hawkins,donaldrichards@gmail.com,31,Cote d'Ivoire,West George,Ohio,2025-01-08,2025-01-19,Technical,Medium,Escalated,Lindsay Park,74.08,Very Satisfied,Web,58481,837.79,Delivered
209496,3299,Troy Ellis,watsonamanda@gmail.com,24,Sierra Leone,Janeshire,Colorado,2025-03-17,2024-08-17,Technical,Medium,Pending,Austin Adams,10.38,Neutral,In-Person,71737,477.51,Delivered
798307,3670,Cheryl Sanchez,wendy89@orr-lee.com,43,Syrian Arab Republic,Port Joe,Maryland,2024-09-21,2024-08-03,Returns,Low,Escalated,James Ramos,66.42,Very Satisfied,Chatbot,83887,780.98,Cancelled
509008,5140,Larry Kerr,michele89@hotmail.com,56,Mozambique,Carlosfort,North Carolina,2025-05-14,2025-06-22,Shipping,Medium,Open,Melissa Vance,15.65,Very Dissatisfied,Chatbot,95128,615.57,Pending
410454,1157,Gregory Roberts,joymitchell@yahoo.com,66,Jersey,Danielchester,Indiana,2024-11-07,2025-06-18,Account,Critical,Closed,Courtney Lynch,24.67,Neutral,Chatbot,88031,973.65,Delivered
628594,7949,Adam Norman,william96@gmail.com,66,Singapore,Port John,Idaho,2025-04-18,2024-10-28,Technical,Critical,Pending,Joe Rose,32.02,Neutral,In-Person,52516,163.73,Cancelled
624078,1593,Amanda Jones,bergbryce@terrell.org,68,Turkmenistan,Walkerfurt,Florida,2025-07-06,2025-06-20,Technical,High,Escalated,Elaine Jones,39.77,Dissatisfied,In-Person,69516,825.5,Cancelled
118035,7035,Eric Wright,yvettemelton@key.com,62,Turkey,Georgeborough,Mississippi,2025-06-09,2024-09-13,Billing,Medium,Open,Holly Contreras,12.11,Dissatisfied,In-Person,63495,843.4,Pending
441149,7895,Cheryl Lee,trogers@gmail.com,59,Mongolia,East Samanthaside,North Dakota,2024-08-20,2024-07-21,Shipping,Medium,Escalated,Robert Beck,14.26,Dissatisfied,Chatbot,88468,801.99,Returned
741863,7588,Lisa Parks,mcfarlandcraig@hardy.com,72,Venezuela,Alexanderborough,Utah,2024-11-14,2024-12-29,Technical,Low,Escalated,Sharon Lee,40.79,Neutral,In-Person,60160,482.08,Cancelled
521868,5612,Allison Spence,mcknightpatrick@gmail.com,18,Tanzania,North Wendybury,West Virginia,2024-11-01,2024-11-20,Shipping,Low,Escalated,Jessica Smith DDS,30.34,Satisfied,Web,61708,550.85,Delivered
395018,1300,Darren Alvarez,gcross@jimenez.com,40,Guyana,Port Samuelmouth,Iowa,2025-01-15,2025-06-24,Shipping,Critical,Closed,Jesse Oconnell,67.86,Neutral,Web,74375,986.12,Pending
118971,2482,Tiffany Smith,ingramandrea@yahoo.com,73,Sudan,Teresatown,New York,2025-06-25,2025-05-02,Technical,Low,Closed,Lisa Moore,93.41,Satisfied,In-Person,91974,947.4,Delivered
264590,2475,Alan Taylor,cfarley@roberson.com,34,Guatemala,New Nathan,Texas,2025-03-13,2024-08-11,Shipping,Medium,Pending,Adam Aguilar,4.73,Dissatisfied,Web,77181,774.85,Returned
310609,1078,Angela Ryan,kevin93@yahoo.com,37,Macedonia,Raystad,New Jersey,2025-02-22,2025-02-10,Shipping,Critical,Pending,Timothy Bennett,6.21,Very Dissatisfied,In-Person,62155,487.25,Pending
999192,7281,Adam Ramirez,chenjacob@thompson.com,27,British Indian Ocean Territory (Chagos Archipelago),New Brianchester,Idaho,2025-05-01,2025-07-06,Billing,Critical,Escalated,Holly Mcdonald,30.21,Dissatisfied,Web,93659,563.22,Returned
443661,5405,Joshua Russo,jason36@hotmail.com,66,Guadeloupe,Blairborough,Connecticut,2024-10-01,2025-06-13,Account,High,Closed,Blake Huerta,33.02,Very Dissatisfied,Web,62655,814.33,Cancelled
950540,8608,Kim Ramirez,johnmarshall@oliver.org,46,Antarctica (the territory South of 60 deg S),Davisside,Arizona,2024-10-18,2025-04-07,Returns,High,Escalated,Cassandra Simmons,22.18,Very Satisfied,Email,92284,313.03,Pending
690705,5455,John Long,ericabuckley@hotmail.com,69,Wallis and Futuna,Hamiltonborough,Texas,2024-09-03,2025-06-01,Technical,Critical,Escalated,Robert Copeland,50.35,Very Satisfied,In-Person,50071,293.71,Pending
920720,7105,Christine Johnson,meghanlee@yahoo.com,65,Honduras,West Cliffordshire,Maryland,2024-10-23,2025-03-26,Billing,Low,Open,Jon Fernandez,6.97,Dissatisfied,Email,79572,253.17,Cancelled
241707,8887,Evan Robinson,davidmiddleton@bell.info,28,Senegal,North Dennis,Rhode Island,2024-07-17,2024-09-26,Technical,High,Closed,Richard Walker,9.95,Satisfied,Phone,98261,573.65,Cancelled
455567,6513,Spencer Chandler,krobinson@howard.com,22,El Salvador,Port Ashley,Missouri,2024-09-14,2025-05-13,Account,Medium,Escalated,Deborah Davis,16.38,Neutral,In-Person,91067,953.83,Returned
550091,7364,Sandra Koch,brandon84@hotmail.com,41,Saudi Arabia,Port Justin,Kansas,2024-08-02,2025-07-04,Billing,Low,Closed,Kristi Hunt,9.08,Satisfied,Chatbot,75206,275.85,Delivered
323377,8473,Michael Anderson,zbrewer@welch-butler.com,32,French Polynesia,West Anna,Alabama,2025-02-01,2025-07-04,Shipping,Low,Closed,Wayne Contreras,18.92,Very Dissatisfied,Email,74653,811.52,Delivered
379482,2908,James Nelson,mcphersonbradley@ayala.com,39,Palestinian Territory,Flemingview,California,2025-04-05,2025-05-05,Shipping,Critical,Escalated,Pedro Kelly,27.53,Very Dissatisfied,Phone,90932,78.89,Pending
807217,8925,Cory Mccarthy,warnerjeffrey@yahoo.com,64,Kuwait,South Lawrence,Arizona,2024-12-17,2025-06-01,Shipping,Medium,Open,Annette Carroll,5.97,Very Satisfied,Email,84454,530.91,Cancelled
201088,6808,Susan Johnson,jamesarmstrong@watson.com,21,United States Virgin Islands,Ralphton,Alaska,2024-12-17,2025-07-04,Technical,Critical,Closed,Sierra Gates,15.94,Satisfied,In-Person,67255,319.82,Returned
978393,3370,Cheryl Meyer,ethan77@daniels.com,74,Northern Mariana Islands,East Kristen,Idaho,2024-11-04,2025-07-14,Billing,Medium,Open,Richard Reed,119.02,Satisfied,Web,78835,318.59,Delivered
497655,7802,Carla Miller,ashley55@yahoo.com,42,Palestinian Territory,Kennethberg,Maryland,2024-08-24,2024-09-10,Account,Critical,Pending,Michele Chen,9.4,Very Satisfied,Chatbot,58907,422.38,Delivered
674228,3429,Mr. Ryan Oneal,rodriguezvalerie@cochran.com,34,Spain,Dylanmouth,New Mexico,2024-11-10,2024-12-01,Account,Low,Escalated,John Vance,0.86,Dissatisfied,Email,81987,558.68,Pending
460552,1297,Robert Roberson,gsmith@smith-campos.com,64,Turks and Caicos Islands,Melissabury,Louisiana,2024-08-10,2025-06-05,Shipping,High,Open,William Boyer,40.8,Very Dissatisfied,Email,58013,784.24,Returned
978384,3819,Kevin Wells,kevin77@gmail.com,72,Tokelau,Lindseymouth,Arizona,2024-11-18,2024-10-02,Account,Low,Pending,Tonya Humphrey,16.79,Very Satisfied,In-Person,54656,963.58,Cancelled
820487,5263,Robert Knight,crawfordrobert@wilson.net,33,French Polynesia,Smithmouth,Oregon,2025-02-06,2024-10-21,Shipping,Low,Pending,Joseph Gonzalez,1.3,Neutral,In-Person,78589,192.87,Pending
660285,7025,Taylor Booker,stacy03@salas.com,25,Macedonia,Acostachester,Vermont,2025-06-22,2025-02-27,Billing,Low,Closed,Oscar Cruz,53.04,Dissatisfied,Phone,84208,425.05,Returned
608033,3082,Shelley Brown,christinale@bowen.com,32,Colombia,Melissaburgh,Delaware,2024-09-24,2025-06-23,Account,Medium,Escalated,Danielle Garza,12.44,Very Satisfied,In-Person,68859,204.6,Pending
905255,5704,John Hunt,dawn16@dougherty.org,31,Canada,New Marthashire,Connecticut,2025-04-11,2024-07-23,Account,High,Escalated,Dawn Christensen,63.57,Neutral,Phone,96371,844.81,Pending
658388,7765,Robert Aguilar,danielfreeman@gmail.com,33,United States of America,Millerborough,New Jersey,2025-04-27,2024-09-02,Billing,Critical,Escalated,Amanda Bartlett,12.34,Very Satisfied,Web,90757,130.56,Delivered
346038,5225,Jessica David,patelcharles@bray-potter.com,43,United States Virgin Islands,North Staceyville,Idaho,2024-09-14,2025-02-28,Returns,Low,Pending,Cheryl Walters,1.92,Dissatisfied,Phone,54862,863.47,Cancelled
168495,9417,Willie Knight,jonathan47@gmail.com,71,Luxembourg,North John,South Dakota,2025-04-29,2025-02-04,Account,Medium,Pending,Leah Allison DDS,6.75,Dissatisfied,Chatbot,78363,753.8,Cancelled
860705,5706,Marc Rodriguez,thompsondaniel@yahoo.com,38,Tajikistan,Salazarview,California,2024-08-11,2025-05-26,Billing,High,Closed,Stuart Spencer,10.35,Satisfied,Web,68439,865.42,Returned
142362,7893,Lindsay Trujillo,phillipslisa@king.com,39,Greenland,Lake Jessicaton,Massachusetts,2024-08-07,2024-12-31,Account,Critical,Closed,Dr. Mitchell Velazquez DDS,33.34,Very Satisfied,Phone,98035,895.42,Returned
188793,5483,Jason Willis,daniel15@gardner.net,68,South Georgia and the South Sandwich Islands,Port Lori,Arkansas,2024-10-24,2025-06-26,Shipping,Critical,Pending,Karen Hernandez,4.9,Dissatisfied,Web,50443,193.24,Cancelled
239478,8102,Phillip Mccullough,qgeorge@marshall-gray.com,64,Aruba,Lisahaven,Georgia,2024-10-03,2024-12-08,Shipping,High,Pending,Debra Best,13.53,Satisfied,Email,73007,578.85,Returned
277937,6503,Pamela Blackburn,kristen01@gmail.com,47,Gibraltar,New Timothy,Connecticut,2024-12-09,2025-05-31,Billing,Low,Pending,Joshua Johnson,49.57,Neutral,Phone,66812,337.39,Delivered
274643,8959,Jose Beasley,fberg@hotmail.com,62,Serbia,Ericton,Missouri,2024-08-16,2024-08-19,Account,High,Closed,Nicole Sanders,18.31,Neutral,Web,99751,307.66,Returned
664352,4530,Destiny Lawrence,bernard08@hotmail.com,55,Kyrgyz Republic,Lake Donnastad,Washington,2025-03-03,2025-02-04,Returns,Low,Closed,Brandi Newman,2.61,Neutral,In-Person,64305,65.61,Returned
323313,9050,Sarah Anderson,hgoodman@chavez.biz,40,Dominica,Thomasmouth,Rhode Island,2024-12-27,2025-01-27,Billing,High,Closed,William Weber,0.6,Neutral,Email,62281,539.42,Cancelled
381028,7584,Michael Baldwin,ronaldvasquez@brewer-wade.com,45,Somalia,Port Carl,Kansas,2024-12-31,2024-07-21,Billing,High,Closed,Lisa Collins,29.36,Satisfied,Web,58897,68.1,Cancelled
895991,7965,Katherine Reyes,katiegardner@bean.com,72,Ireland,East Timothy,New Hampshire,2025-02-28,2025-03-30,Account,High,Escalated,Jennifer Fuller,92.86,Satisfied,Chatbot,68523,903.32,Cancelled
448372,2497,Dawn Mitchell,matthewacosta@hotmail.com,30,Turkey,Tiffanyshire,Oregon,2025-06-28,2024-10-31,Technical,High,Open,Nathan Lam,36.91,Very Dissatisfied,Phone,66062,303.63,Cancelled
